HPD08021100HPCPHI19651200190012200 00003  &&&
HPD08021100HPCPHI19651200190012300 00005  &&&
HPD08021100HPCPHI19651200190012400 00004  &&&
HPD08021100HPCPHI19651200250010700 00002  &&&
HPD08021100HPCPHI19651200250010800 00006  &&&
HPD08021100HPCPHI19660100010010100 00000  &&&
HPD08021100HPCPHI19660100040011800 00013  &&&
HPD08021100HPCPHI19660100040011900 00002  &&&
HPD08021100HPCPHI19660100050010200 00001  &&&
HPD08021100HPCPHI19660100050011000 00004  &&&
HPD08021100HPCPHI19660100050011100 00001  &&&
HPD08021100HPCPHI19660100060010300 00022  &&&
HPD08021100HPCPHI19660100060010400 00005  &&&
HPD08021100HPCPHI19660100140010200 00002  &&&
HPD08021100HPCPHI19660100140010300 00003  &&&
HPD08021100HPCPHI19660100140010400 00001  &&&
HPD08021100HPCPHI19660100140010500 00006  &&&
HPD08021100HPCPHI19660100140010600 00001  &&&
HPD08021100HPCPHI19660100140010800 00003  &&&
HPD08021100HPCPHI19660100140011000 00001  &&&
HPD08021100HPCPHI19660100140011100 00003  &&&
HPD08021100HPCPHI19660100140011200 00001  &&&
HPD08021100HPCPHI19660100140011300 00001  &&&
HPD08021100HPCPHI19660100140011500 00002  &&&
HPD08021100HPCPHI19660100140011600 00004  &&&
HPD08021100HPCPHI19660100140011700 00022  &&&
HPD08021100HPCPHI19660100140011800 00033  &&&
HPD08021100HPCPHI19660100140011900 00016  &&&
HPD08021100HPCPHI19660100140012000 00007  &&&
HPD08021100HPCPHI19660100140012100 00024  &&&
HPD08021100HPCPHI19660100140012200 00031  &&&
HPD08021100HPCPHI19660100140012300 00009  &&&
HPD08021100HPCPHI19660100140012400 00028  &&&
HPD08021100HPCPHI19660100150010100 00005  &&&
HPD08021100HPCPHI19660100150010200 00002  &&&
HPD08021100HPCPHI19660100150010300 00005  &&&
HPD08021100HPCPHI19660100150010400 00001  &&&
HPD08021100HPCPHI19660100150010600 00001  &&&
HPD08021100HPCPHI19660100150011600 00001  &&&
HPD08021100HPCPHI19660100190012300 00002  &&&
HPD08021100HPCPHI19660100200010100 00002  &&&
HPD08021100HPCPHI19660100200010200 00001  &&&
HPD08021100HPCPHI19660100200011600 00005  &&&
HPD08021100HPCPHI19660100200011700 00003  &&&
HPD08021100HPCPHI19660100200011800 00001  &&&
HPD08021100HPCPHI19660100200011900 00001  &&&
HPD08021100HPCPHI19660100200012000 00001  &&&
HPD08021100HPCPHI19660100200012100 00001  &&&
HPD08021100HPCPHI19660100210011700 00001  &&&
HPD08021100HPCPHI19660100210011800 00001  &&&
HPD08021100HPCPHI19660100210011900 00002  &&&
HPD08021100HPCPHI19660100210012000 00010  &&&
HPD08021100HPCPHI19660100210012100 00011  &&&
HPD08021100HPCPHI19660100210012200 00012  &&&
HPD08021100HPCPHI19660100210012300 00019  &&&
HPD08021100HPCPHI19660100210012400 00011  &&&
